央视频道,#genre#
山东生活,http://39.136.24.220:8089/PLTV/88888888/224/3221225841/index.m3u8
山东文旅,http://39.136.24.220:8089/PLTV/88888888/224/3221225802/index.m3u8
山东综艺,http://39.136.24.220:8089/PLTV/88888888/224/3221225855/index.m3u8
山东农科,http://39.136.24.220:8089/PLTV/88888888/224/3221226018/index.m3u8
山东少儿,http://39.136.24.220:8089/PLTV/88888888/224/3221226195/index.m3u8

文化频道,#genre#
山东教育卫视,http://39.136.24.220:8089/PLTV/88888888/224/3221226049/index.m3u8
海洋频道,http://39.136.24.220:8089/PLTV/88888888/224/3221226406/index.m3u8
精彩影视,http://39.136.24.220:8089/PLTV/88888888/224/3221226442/index.m3u8
CHC家庭影院,http://39.136.24.220:8089/PLTV/88888888/224/3221226472/index.m3u8
CHC动作电影,http://39.136.24.220:8089/PLTV/88888888/224/3221226474/index.m3u8
CHC影迷电影,http://39.136.24.220:8089/PLTV/88888888/224/3221226607/index.m3u8
都市剧场,http://39.136.24.220:8089/PLTV/88888888/224/3221226450/index.m3u8
武术世界,http://39.136.24.220:8089/PLTV/88888888/224/3221226444/index.m3u8
东方财经,http://39.136.24.220:8089/PLTV/88888888/224/3221226446/index.m3u8
法治天地,http://39.136.24.220:8089/PLTV/88888888/224/3221226448/index.m3u8
魅力足球,http://39.136.24.220:8089/PLTV/88888888/224/3221226452/index.m3u8
劲爆体育,http://39.136.24.220:8089/PLTV/88888888/224/3221226559/index.m3u8
快乐垂钓,http://39.136.24.220:8089/PLTV/88888888/224/3221226440/index.m3u8
茶频道,http://39.136.24.220:8089/PLTV/88888888/224/3221226569/index.m3u8
文物宝库,http://39.136.24.220:8089/PLTV/88888888/224/3221226571/index.m3u8
梨园频道,http://39.136.24.220:8089/PLTV/88888888/224/3221226573/index.m3u8
游戏风云,http://39.136.24.220:8089/PLTV/88888888/224/3221226575/index.m3u8
乐游,http://39.136.24.220:8089/PLTV/88888888/224/3221226577/index.m3u8
生活时尚,http://39.136.24.220:8089/PLTV/88888888/224/3221226579/index.m3u8
金色学堂,http://39.136.24.220:8089/PLTV/88888888/224/3221226581/index.m3u8
汽摩,http://39.136.24.220:8089/PLTV/88888888/224/3221226597/index.m3u8
纪实人文,http://39.136.24.220:8089/PLTV/88888888/224/3221226499/index.m3u8
纪实科教,http://39.136.24.220:8089/PLTV/88888888/224/3221226601/index.m3u8
金鹰纪实,http://39.136.24.220:8089/PLTV/88888888/224/3221226386/index.m3u8
金鹰卡通,http://39.136.24.220:8089/PLTV/88888888/224/3221226404/index.m3u8
动漫秀场,http://39.136.24.220:8089/PLTV/88888888/224/3221226454/index.m3u8
卡酷少儿,http://39.136.24.220:8089/PLTV/88888888/224/3221226529/index.m3u8
居家购物,http://39.136.24.220:8089/PLTV/88888888/224/3221226051/index.m3u8
CETV1,http://39.136.24.220:8089/PLTV/88888888/224/3221226252/index.m3u8
CETV4,http://39.136.24.220:8089/PLTV/88888888/224/3221226416/index.m3u8	
CGTN,http://39.136.24.220:8089/PLTV/88888888/224/3221226320/index.m3u8
CGTN西语,http://39.136.24.220:8089/PLTV/88888888/224/3221226324/index.m3u8
CGTN俄语,http://39.136.24.220:8089/PLTV/88888888/224/3221226326/index.m3u8
CGTN法语,http://39.136.24.220:8089/PLTV/88888888/224/3221226399/index.m3u8
CGTN纪录,http://39.136.24.220:8089/PLTV/88888888/224/3221226401/index.m3u8
CGTN阿语,http://39.136.24.220:8089/PLTV/88888888/224/3221226405/index.m3u8

数字频道,#genre#
咪咕晴彩竞技,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226124/index.m3u8#http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226472/index.m3u8
咪咕晴彩篮球,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226147/index.m3u8#http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226469/index.m3u8
咪咕视频,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226398/index.m3u8
